Date,Journal_ID,Line_No,Account_Code,Account_Name,Dept_Code,Description,Debit,Credit,User_ID,Approval_Level,Posting_Type,Currency,Exchange_Rate,Audit_Flag,Net
2024-01-07,JRN-2024-0121,2,1200,Inventory,OPS,Dr to Inventory,1518.81,0.0,U103,2,Reversal,GBP,1.0,0,1518.81
2024-01-07,JRN-2024-0121,3,5500,Interest Expense,OPS,Dr to Interest Expense,872.39,0.0,U103,2,Reversal,GBP,1.0,0,872.39
2024-04-12,JRN-2024-0122,1,1000,Cash at Bank,IT,Dr to Cash at Bank,3.38,0.0,U101,2,Manual,GBP,1.0,0,3.38
2024-04-12,JRN-2024-0122,2,5300,Utilities Expense,IT,Dr to Utilities Expense,7.35,0.0,U101,2,Manual,GBP,1.0,0,7.35
2024-04-12,JRN-2024-0122,3,5400,Depreciation Expense,IT,Cr to Depreciation Expense,0.0,10.73,U101,2,Manual,GBP,1.0,0,-10.73
2024-06-19,JRN-2024-0123,1,3100,Retained Earnings,HR,Cr to Retained Earnings,0.0,1957.88,U301,1,Reversal,GBP,1.0,0,-1957.88
2024-06-19,JRN-2024-0123,2,4100,Other Income,HR,Dr to Other Income,1905.06,0.0,U301,1,Reversal,GBP,1.0,0,1905.06
2024-06-19,JRN-2024-0123,3,3000,Share Capital,HR,Dr to Share Capital,52.82,0.0,U301,1,Reversal,GBP,1.0,0,52.82
2024-06-09,JRN-2024-0124,1,5500,Interest Expense,IT,Dr to Interest Expense,1590.88,0.0,U103,3,Automated,GBP,1.0,0,1590.88
2024-06-09,JRN-2024-0124,2,5200,Rent Expense,IT,Cr to Rent Expense,0.0,1172.64,U103,3,Automated,GBP,1.0,0,-1172.64
2024-06-09,JRN-2024-0124,3,4100,Other Income,IT,Dr to Other Income,1168.05,0.0,U103,3,Automated,GBP,1.0,0,1168.05
2024-06-09,JRN-2024-0124,4,5100,Wages Expense,IT,Cr to Wages Expense,0.0,1586.29,U103,3,Automated,GBP,1.0,0,-1586.29
2024-08-23,JRN-2024-0125,1,5400,Depreciation Expense,IT,Cr to Depreciation Expense,0.0,439.81,U102,2,Automated,GBP,1.0,0,-439.81
2024-08-23,JRN-2024-0125,2,4000,Sales Revenue,IT,Dr to Sales Revenue,181.91,0.0,U102,2,Automated,GBP,1.0,0,181.91
2024-08-23,JRN-2024-0125,3,4100,Other Income,IT,Cr to Other Income,0.0,-222.55,U102,2,Automated,GBP,1.0,0,222.55
2024-08-23,JRN-2024-0125,4,5300,Utilities Expense,IT,Dr to Utilities Expense,35.35,0.0,U102,2,Automated,GBP,1.0,0,35.35
2024-06-06,JRN-2024-0126,1,1100,Accounts Receivable,OPS,Dr to Accounts Receivable,1768.32,0.0,U103,3,Manual,GBP,1.0,0,1768.32
2024-06-06,JRN-2024-0126,2,1300,Prepayments,OPS,Cr to Prepayments,0.0,743.28,U103,3,Manual,GBP,1.0,0,-743.28
2024-06-06,JRN-2024-0126,3,1100,Accounts Receivable,OPS,Cr to Accounts Receivable,0.0,1629.69,U103,3,Manual,GBP,1.0,0,-1629.69
2024-06-06,JRN-2024-0126,4,5300,Utilities Expense,OPS,Dr to Utilities Expense,604.65,0.0,U103,3,Manual,GBP,1.0,0,604.65
2024-07-16,JRN-2024-0127,1,3000,Share Capital,HR,Dr to Share Capital,988.19,0.0,U101,3,Manual,GBP,1.0,0,988.19
2024-07-16,JRN-2024-0127,2,3100,Retained Earnings,HR,Cr to Retained Earnings,0.0,795.25,U101,3,Manual,GBP,1.0,0,-795.25
2024-07-16,JRN-2024-0127,3,5400,Depreciation Expense,HR,Cr to Depreciation Expense,0.0,1191.6,U101,3,Manual,GBP,1.0,0,-1191.6
2024-07-16,JRN-2024-0127,4,5300,Utilities Expense,HR,Dr to Utilities Expense,998.66,0.0,U101,3,Manual,GBP,1.0,0,998.66
2024-08-30,JRN-2024-0128,1,5200,Rent Expense,HR,Dr to Rent Expense,783.98,0.0,U201,2,Manual,GBP,1.0,0,783.98
2024-08-30,JRN-2024-0128,2,5300,Utilities Expense,HR,Dr to Utilities Expense,564.99,0.0,U201,2,Manual,GBP,1.0,0,564.99
2024-08-30,JRN-2024-0128,3,4100,Other Income,HR,Cr to Other Income,0.0,1348.97,U201,2,Manual,GBP,1.0,0,-1348.97
2024-02-23,JRN-2024-0129,1,5400,Depreciation Expense,IT,Cr to Depreciation Expense,0.0,18.49,U301,3,Manual,GBP,1.0,0,-18.49
2024-02-23,JRN-2024-0129,2,3000,Share Capital,IT,Dr to Share Capital,2222.66,0.0,U301,3,Manual,GBP,1.0,0,2222.66
2024-02-23,JRN-2024-0129,3,1000,Cash at Bank,IT,Cr to Cash at Bank,0.0,2204.17,U301,3,Manual,GBP,1.0,0,-2204.17
2024-05-24,JRN-2024-0130,1,3100,Retained Earnings,MKT,Dr to Retained Earnings,1303.0,0.0,U301,2,Manual,GBP,1.0,0,1303.0
2024-05-24,JRN-2024-0130,2,1200,Inventory,MKT,Cr to Inventory,0.0,1303.0,U301,2,Manual,GBP,1.0,0,-1303.0
2024-11-24,JRN-2024-0131,1,1300,Prepayments,OPS,Dr to Prepayments,375.47,0.0,U201,3,Automated,GBP,1.0,0,375.47
2024-11-24,JRN-2024-0131,2,5300,Utilities Expense,OPS,Dr to Utilities Expense,1075.6,0.0,U201,3,Automated,GBP,1.0,0,1075.6
2024-11-24,JRN-2024-0131,3,2000,Accounts Payable,OPS,Cr to Accounts Payable,0.0,1451.07,U201,3,Automated,GBP,1.0,0,-1451.07
2024-02-09,JRN-2024-0132,1,4000,Sales Revenue,HR,Dr to Sales Revenue,3366.8,0.0,U103,1,Reversal,GBP,1.0,1,3366.8
2024-02-09,JRN-2024-0132,2,2000,Accounts Payable,HR,Dr to Accounts Payable,2219.3,0.0,U103,1,Reversal,GBP,1.0,1,2219.3
2024-02-09,JRN-2024-0132,3,5000,Cost of Goods Sold,HR,Cr to Cost of Goods Sold,0.0,5586.1,U103,1,Reversal,GBP,1.0,1,-5586.1
2024-02-06,JRN-2024-0133,1,5100,Wages Expense,HR,Cr to Wages Expense,0.0,1334.15,U101,2,Reversal,GBP,1.0,0,-1334.15
2024-02-06,JRN-2024-0133,2,5500,Interest Expense,HR,Dr to Interest Expense,1334.15,0.0,U101,2,Reversal,GBP,1.0,0,1334.15
2024-08-11,JRN-2024-0134,1,5300,Utilities Expense,HR,Cr to Utilities Expense,0.0,2739.74,U101,1,Reversal,GBP,1.0,0,-2739.74
2024-08-11,JRN-2024-0134,2,5200,Rent Expense,HR,Dr to Rent Expense,1859.01,0.0,U101,1,Reversal,GBP,1.0,0,1859.01
2024-08-11,JRN-2024-0134,3,1200,Inventory,HR,Dr to Inventory,880.73,0.0,U101,1,Reversal,GBP,1.0,0,880.73
2024-08-24,JRN-2024-0135,1,1000,Cash at Bank,IT,Cr to Cash at Bank,0.0,764.67,U201,1,Reversal,GBP,1.0,0,-764.67
2024-08-24,JRN-2024-0135,2,2100,Accruals,IT,Cr to Accruals,0.0,795.72,U201,1,Reversal,GBP,1.0,0,-795.72
2024-08-24,JRN-2024-0135,3,3100,Retained Earnings,IT,Dr to Retained Earnings,607.05,0.0,U201,1,Reversal,GBP,1.0,0,607.05
2024-08-24,JRN-2024-0135,4,1200,Inventory,IT,Dr to Inventory,953.34,0.0,U201,1,Reversal,GBP,1.0,0,953.34
2024-06-29,JRN-2024-0136,1,4100,Other Income,FIN,Cr to Other Income,0.0,2383.84,U201,2,Automated,GBP,1.0,0,-2383.84
2024-06-29,JRN-2024-0136,2,1300,Prepayments,FIN,Dr to Prepayments,2383.84,0.0,U201,2,Automated,GBP,1.0,0,2383.84
2024-12-28,JRN-2024-0137,1,2000,Accounts Payable,MKT,Dr to Accounts Payable,17.16,0.0,U401,3,Automated,GBP,1.0,0,17.16
2024-12-28,JRN-2024-0137,2,5300,Utilities Expense,MKT,Dr to Utilities Expense,41.29,0.0,U401,3,Automated,GBP,1.0,0,41.29
2024-12-28,JRN-2024-0137,3,3000,Share Capital,MKT,Dr to Share Capital,38.26,0.0,U401,3,Automated,GBP,1.0,0,38.26
2024-12-28,JRN-2024-0137,4,5400,Depreciation Expense,MKT,Cr to Depreciation Expense,0.0,96.71,U401,3,Automated,GBP,1.0,0,-96.71
2024-12-09,JRN-2024-0138,1,5200,Rent Expense,IT,Dr to Rent Expense,1339.48,0.0,U101,1,Reversal,GBP,1.0,0,1339.48
2024-12-09,JRN-2024-0138,2,1200,Inventory,IT,Dr to Inventory,944.74,0.0,U101,1,Reversal,GBP,1.0,0,944.74
2024-12-09,JRN-2024-0138,3,5500,Interest Expense,IT,Cr to Interest Expense,0.0,2284.22,U101,1,Reversal,GBP,1.0,0,-2284.22
2024-08-09,JRN-2024-0139,1,2000,Accounts Payable,HR,Cr to Accounts Payable,0.0,564.0,U101,3,Reversal,GBP,1.0,0,-564.0
2024-08-09,JRN-2024-0139,2,5200,Rent Expense,HR,Dr to Rent Expense,224.66,0.0,U101,3,Reversal,GBP,1.0,0,224.66
2024-08-09,JRN-2024-0139,3,2100,Accruals,HR,Cr to Accruals,0.0,673.76,U101,3,Reversal,GBP,1.0,0,-673.76
2024-08-09,JRN-2024-0139,4,1300,Prepayments,HR,Dr to Prepayments,1013.1,0.0,U101,3,Reversal,GBP,1.0,0,1013.1
2024-04-29,JRN-2024-0140,1,5000,Cost of Goods Sold,MKT,Cr to Cost of Goods Sold,0.0,2130.39,U101,1,Automated,GBP,1.0,0,-2130.39
2024-04-29,JRN-2024-0140,2,1100,Accounts Receivable,MKT,Dr to Accounts Receivable,2130.39,0.0,U101,1,Automated,GBP,1.0,0,2130.39
2024-02-27,JRN-2024-0141,1,3000,Share Capital,MKT,Dr to Share Capital,1698.31,0.0,U201,1,Manual,GBP,1.0,0,1698.31
2024-02-27,JRN-2024-0141,2,4100,Other Income,MKT,Cr to Other Income,0.0,1698.31,U201,1,Manual,GBP,1.0,0,-1698.31
2024-10-11,JRN-2024-0142,1,5200,Rent Expense,FIN,Cr to Rent Expense,0.0,477.88,U301,2,Reversal,GBP,1.0,0,-477.88
2024-10-11,JRN-2024-0142,2,5000,Cost of Goods Sold,FIN,Cr to Cost of Goods Sold,0.0,814.45,U301,2,Reversal,GBP,1.0,0,-814.45
2024-10-11,JRN-2024-0142,3,1300,Prepayments,FIN,Dr to Prepayments,756.31,0.0,U301,2,Reversal,GBP,1.0,0,756.31
2024-10-11,JRN-2024-0142,4,5500,Interest Expense,FIN,Dr to Interest Expense,536.02,0.0,U301,2,Reversal,GBP,1.0,0,536.02
2024-12-22,JRN-2024-0143,1,5000,Cost of Goods Sold,OPS,Cr to Cost of Goods Sold,0.0,758.58,U201,3,Automated,GBP,1.0,0,-758.58
2024-12-22,JRN-2024-0143,2,1300,Prepayments,OPS,Dr to Prepayments,2608.1,0.0,U201,3,Automated,GBP,1.0,0,2608.1
2024-12-22,JRN-2024-0143,3,2100,Accruals,OPS,Cr to Accruals,0.0,545.27,U201,3,Automated,GBP,1.0,0,-545.27
2024-12-22,JRN-2024-0143,4,1200,Inventory,OPS,Cr to Inventory,0.0,1304.25,U201,3,Automated,GBP,1.0,0,-1304.25
2024-01-12,JRN-2024-0144,1,1100,Accounts Receivable,HR,Dr to Accounts Receivable,734.54,0.0,U103,3,Reversal,GBP,1.0,0,734.54
2024-01-12,JRN-2024-0144,2,5400,Depreciation Expense,HR,Dr to Depreciation Expense,1039.43,0.0,U103,3,Reversal,GBP,1.0,0,1039.43
2024-01-12,JRN-2024-0144,3,5100,Wages Expense,HR,Cr to Wages Expense,0.0,1773.97,U103,3,Reversal,GBP,1.0,0,-1773.97
2024-11-04,JRN-2024-0145,1,3100,Retained Earnings,MKT,Dr to Retained Earnings,433.17,0.0,U301,2,Reversal,GBP,1.0,0,433.17
2024-11-04,JRN-2024-0145,2,5400,Depreciation Expense,MKT,Cr to Depreciation Expense,0.0,433.17,U301,2,Reversal,GBP,1.0,0,-433.17
2024-02-15,JRN-2024-0146,1,5400,Depreciation Expense,OPS,Dr to Depreciation Expense,455.58,0.0,U201,2,Manual,GBP,1.0,0,455.58
2024-02-15,JRN-2024-0146,2,4000,Sales Revenue,OPS,Cr to Sales Revenue,0.0,1763.86,U201,2,Manual,GBP,1.0,0,-1763.86
2024-02-15,JRN-2024-0146,3,5300,Utilities Expense,OPS,Dr to Utilities Expense,1308.28,0.0,U201,2,Manual,GBP,1.0,0,1308.28
2024-04-26,JRN-2024-0147,1,1100,Accounts Receivable,IT,Dr to Accounts Receivable,2066.81,0.0,U103,3,Automated,GBP,1.0,0,2066.81
2024-04-26,JRN-2024-0147,2,3100,Retained Earnings,IT,Cr to Retained Earnings,0.0,2066.81,U103,3,Automated,GBP,1.0,0,-2066.81
2024-11-15,JRN-2024-0148,1,1100,Accounts Receivable,FIN,Dr to Accounts Receivable,2893.64,0.0,U301,3,Reversal,GBP,1.0,0,2893.64
2024-11-15,JRN-2024-0148,2,5300,Utilities Expense,FIN,Cr to Utilities Expense,0.0,2893.64,U301,3,Reversal,GBP,1.0,0,-2893.64
2024-02-10,JRN-2024-0149,1,1000,Cash at Bank,OPS,Dr to Cash at Bank,3961.82,0.0,U301,2,Manual,GBP,1.0,1,3961.82
2024-02-10,JRN-2024-0149,2,5100,Wages Expense,OPS,Cr to Wages Expense,0.0,3961.82,U301,2,Manual,GBP,1.0,1,-3961.82
2024-08-29,JRN-2024-0150,1,5100,Wages Expense,FIN,Cr to Wages Expense,0.0,1116.37,U401,3,Manual,GBP,1.0,0,-1116.37
2024-08-29,JRN-2024-0150,2,1000,Cash at Bank,FIN,Dr to Cash at Bank,1577.54,0.0,U401,3,Manual,GBP,1.0,0,1577.54
2024-08-29,JRN-2024-0150,3,1100,Accounts Receivable,FIN,Cr to Accounts Receivable,0.0,845.63,U401,3,Manual,GBP,1.0,0,-845.63
2024-08-29,JRN-2024-0150,4,1000,Cash at Bank,FIN,Cr to Cash at Bank,0.0,-384.46,U401,3,Manual,GBP,1.0,0,384.46
2024-05-22,JRN-2024-0151,1,1100,Accounts Receivable,OPS,Cr to Accounts Receivable,0.0,1919.5,U101,2,Automated,GBP,1.0,0,-1919.5
2024-05-22,JRN-2024-0151,2,4100,Other Income,OPS,Dr to Other Income,1015.3,0.0,U101,2,Automated,GBP,1.0,0,1015.3
2024-05-22,JRN-2024-0151,3,3000,Share Capital,OPS,Dr to Share Capital,904.2,0.0,U101,2,Automated,GBP,1.0,0,904.2
2024-08-10,JRN-2024-0152,1,5500,Interest Expense,IT,Cr to Interest Expense,0.0,15761.8,U103,3,Reversal,GBP,1.0,1,-15761.8
2024-08-10,JRN-2024-0152,2,4000,Sales Revenue,IT,Cr to Sales Revenue,0.0,-2977.0,U103,3,Reversal,GBP,1.0,1,2977.0
2024-08-10,JRN-2024-0152,3,1100,Accounts Receivable,IT,Dr to Accounts Receivable,6029.4,0.0,U103,3,Reversal,GBP,1.0,1,6029.4
2024-08-10,JRN-2024-0152,4,5100,Wages Expense,IT,Dr to Wages Expense,6755.4,0.0,U103,3,Reversal,GBP,1.0,1,6755.4
2024-11-09,JRN-2024-0153,1,2100,Accruals,MKT,Dr to Accruals,3764.26,0.0,U401,2,Manual,GBP,1.0,1,3764.26
2024-11-09,JRN-2024-0153,2,4100,Other Income,MKT,Cr to Other Income,0.0,370.56,U401,2,Manual,GBP,1.0,1,-370.56
2024-11-09,JRN-2024-0153,3,5400,Depreciation Expense,MKT,Cr to Depreciation Expense,0.0,3393.7,U401,2,Manual,GBP,1.0,1,-3393.7
2024-04-28,JRN-2024-0154,1,2000,Accounts Payable,HR,Cr to Accounts Payable,0.0,1587.98,U301,2,Manual,GBP,1.0,1,-1587.98
2024-04-28,JRN-2024-0154,2,3000,Share Capital,HR,Cr to Share Capital,0.0,2880.53,U301,2,Manual,GBP,1.0,1,-2880.53
2024-04-28,JRN-2024-0154,3,5500,Interest Expense,HR,Dr to Interest Expense,4468.51,0.0,U301,2,Manual,GBP,1.0,1,4468.51
2024-12-17,JRN-2024-0155,1,3100,Retained Earnings,HR,Cr to Retained Earnings,0.0,1123.28,U103,3,Reversal,GBP,1.0,0,-1123.28
2024-12-17,JRN-2024-0155,2,4000,Sales Revenue,HR,Dr to Sales Revenue,2307.85,0.0,U103,3,Reversal,GBP,1.0,0,2307.85
2024-12-17,JRN-2024-0155,3,5000,Cost of Goods Sold,HR,Cr to Cost of Goods Sold,0.0,1184.57,U103,3,Reversal,GBP,1.0,0,-1184.57
2024-06-07,JRN-2024-0156,1,4100,Other Income,FIN,Dr to Other Income,889.05,0.0,U401,1,Automated,GBP,1.0,0,889.05
2024-06-07,JRN-2024-0156,2,5200,Rent Expense,FIN,Dr to Rent Expense,1592.66,0.0,U401,1,Automated,GBP,1.0,0,1592.66
2024-06-07,JRN-2024-0156,3,3100,Retained Earnings,FIN,Cr to Retained Earnings,0.0,961.0,U401,1,Automated,GBP,1.0,0,-961.0
2024-06-07,JRN-2024-0156,4,1300,Prepayments,FIN,Cr to Prepayments,0.0,1520.71,U401,1,Automated,GBP,1.0,0,-1520.71
2024-04-14,JRN-2024-0157,1,1300,Prepayments,FIN,Cr to Prepayments,0.0,1705.15,U401,2,Reversal,GBP,1.0,0,-1705.15
2024-04-14,JRN-2024-0157,2,4100,Other Income,FIN,Dr to Other Income,1705.15,0.0,U401,2,Reversal,GBP,1.0,0,1705.15
2024-07-04,JRN-2024-0158,1,2100,Accruals,FIN,Dr to Accruals,132.81,0.0,U101,2,Automated,GBP,1.0,0,132.81
2024-07-04,JRN-2024-0158,2,5200,Rent Expense,FIN,Cr to Rent Expense,0.0,256.34,U101,2,Automated,GBP,1.0,0,-256.34
2024-07-04,JRN-2024-0158,3,5100,Wages Expense,FIN,Dr to Wages Expense,123.53,0.0,U101,2,Automated,GBP,1.0,0,123.53
2024-10-08,JRN-2024-0159,1,3100,Retained Earnings,IT,Cr to Retained Earnings,0.0,1537.66,U102,2,Automated,GBP,1.0,0,-1537.66
2024-10-08,JRN-2024-0159,2,1300,Prepayments,IT,Dr to Prepayments,1537.66,0.0,U102,2,Automated,GBP,1.0,0,1537.66
2024-11-11,JRN-2024-0160,1,5200,Rent Expense,HR,Dr to Rent Expense,72.14,0.0,U401,1,Automated,GBP,1.0,0,72.14
2024-11-11,JRN-2024-0160,2,5400,Depreciation Expense,HR,Dr to Depreciation Expense,687.85,0.0,U401,1,Automated,GBP,1.0,0,687.85
2024-11-11,JRN-2024-0160,3,5300,Utilities Expense,HR,Cr to Utilities Expense,0.0,759.99,U401,1,Automated,GBP,1.0,0,-759.99
2024-03-06,JRN-2024-0161,1,1200,Inventory,OPS,Cr to Inventory,0.0,636.98,U201,2,Manual,GBP,1.0,0,-636.98
2024-03-06,JRN-2024-0161,2,2000,Accounts Payable,OPS,Dr to Accounts Payable,1081.93,0.0,U201,2,Manual,GBP,1.0,0,1081.93
2024-03-06,JRN-2024-0161,3,2000,Accounts Payable,OPS,Dr to Accounts Payable,2101.92,0.0,U201,2,Manual,GBP,1.0,0,2101.92
2024-03-06,JRN-2024-0161,4,5400,Depreciation Expense,OPS,Cr to Depreciation Expense,0.0,2546.87,U201,2,Manual,GBP,1.0,0,-2546.87
2024-04-27,JRN-2024-0162,1,5300,Utilities Expense,IT,Dr to Utilities Expense,3555.93,0.0,U401,2,Manual,GBP,1.0,1,3555.93
2024-04-27,JRN-2024-0162,2,5500,Interest Expense,IT,Cr to Interest Expense,0.0,334.13,U401,2,Manual,GBP,1.0,1,-334.13
2024-04-27,JRN-2024-0162,3,4100,Other Income,IT,Cr to Other Income,0.0,3221.8,U401,2,Manual,GBP,1.0,1,-3221.8
2024-09-20,JRN-2024-0163,1,5000,Cost of Goods Sold,HR,Dr to Cost of Goods Sold,1973.33,0.0,U101,3,Manual,GBP,1.0,0,1973.33
2024-09-20,JRN-2024-0163,2,5100,Wages Expense,HR,Cr to Wages Expense,0.0,3064.09,U101,3,Manual,GBP,1.0,0,-3064.09
2024-09-20,JRN-2024-0163,3,1000,Cash at Bank,HR,Dr to Cash at Bank,1090.76,0.0,U101,3,Manual,GBP,1.0,0,1090.76
2024-10-31,JRN-2024-0164,1,1000,Cash at Bank,OPS,Dr to Cash at Bank,44.46,0.0,U102,3,Manual,GBP,1.0,0,44.46
2024-10-31,JRN-2024-0164,2,3100,Retained Earnings,OPS,Dr to Retained Earnings,875.54,0.0,U102,3,Manual,GBP,1.0,0,875.54
2024-10-31,JRN-2024-0164,3,5100,Wages Expense,OPS,Cr to Wages Expense,0.0,1566.86,U102,3,Manual,GBP,1.0,0,-1566.86
2024-10-31,JRN-2024-0164,4,3100,Retained Earnings,OPS,Dr to Retained Earnings,646.86,0.0,U102,3,Manual,GBP,1.0,0,646.86
2024-10-19,JRN-2024-0165,1,1300,Prepayments,OPS,Cr to Prepayments,0.0,2459.38,U103,1,Reversal,GBP,1.0,0,-2459.38
2024-10-19,JRN-2024-0165,2,4100,Other Income,OPS,Dr to Other Income,2459.38,0.0,U103,1,Reversal,GBP,1.0,0,2459.38
2024-07-24,JRN-2024-0166,1,5100,Wages Expense,OPS,Cr to Wages Expense,0.0,1367.15,U301,2,Manual,GBP,1.0,0,-1367.15
2024-07-24,JRN-2024-0166,2,4100,Other Income,OPS,Dr to Other Income,1367.15,0.0,U301,2,Manual,GBP,1.0,0,1367.15
2024-06-26,JRN-2024-0167,1,3000,Share Capital,FIN,Cr to Share Capital,0.0,840.99,U103,1,Reversal,GBP,1.0,0,-840.99
2024-06-26,JRN-2024-0167,2,5100,Wages Expense,FIN,Dr to Wages Expense,840.99,0.0,U103,1,Reversal,GBP,1.0,0,840.99
2024-01-08,JRN-2024-0168,1,1100,Accounts Receivable,FIN,Cr to Accounts Receivable,0.0,330.11,U102,3,Automated,GBP,1.0,0,-330.11
2024-01-08,JRN-2024-0168,2,2000,Accounts Payable,FIN,Cr to Accounts Payable,0.0,821.18,U102,3,Automated,GBP,1.0,0,-821.18
2024-01-08,JRN-2024-0168,3,1000,Cash at Bank,FIN,Dr to Cash at Bank,1151.29,0.0,U102,3,Automated,GBP,1.0,0,1151.29
2024-04-28,JRN-2024-0169,1,4100,Other Income,MKT,Cr to Other Income,0.0,755.45,U301,3,Manual,GBP,1.0,1,-755.45
2024-04-28,JRN-2024-0169,2,5000,Cost of Goods Sold,MKT,Cr to Cost of Goods Sold,0.0,1047.02,U301,3,Manual,GBP,1.0,1,-1047.02
2024-04-28,JRN-2024-0169,3,4100,Other Income,MKT,Cr to Other Income,0.0,-54.33,U301,3,Manual,GBP,1.0,1,54.33
2024-04-28,JRN-2024-0169,4,5300,Utilities Expense,MKT,Dr to Utilities Expense,1748.14,0.0,U301,3,Manual,GBP,1.0,1,1748.14
2024-05-26,JRN-2024-0170,1,5400,Depreciation Expense,IT,Cr to Depreciation Expense,0.0,1130.61,U103,2,Reversal,GBP,1.0,0,-1130.61
2024-05-26,JRN-2024-0170,2,5500,Interest Expense,IT,Dr to Interest Expense,768.29,0.0,U103,2,Reversal,GBP,1.0,0,768.29
2024-05-26,JRN-2024-0170,3,5300,Utilities Expense,IT,Cr to Utilities Expense,0.0,-362.32,U103,2,Reversal,GBP,1.0,0,362.32
2024-06-24,JRN-2024-0171,1,5200,Rent Expense,HR,Dr to Rent Expense,1564.23,0.0,U201,3,Manual,GBP,1.0,0,1564.23
2024-06-24,JRN-2024-0171,2,4000,Sales Revenue,HR,Cr to Sales Revenue,0.0,1564.23,U201,3,Manual,GBP,1.0,0,-1564.23
2024-04-11,JRN-2024-0172,1,5300,Utilities Expense,MKT,Dr to Utilities Expense,494.29,0.0,U301,1,Manual,GBP,1.0,0,494.29
2024-04-11,JRN-2024-0172,2,1300,Prepayments,MKT,Cr to Prepayments,0.0,1675.02,U301,1,Manual,GBP,1.0,0,-1675.02
2024-04-11,JRN-2024-0172,3,2100,Accruals,MKT,Dr to Accruals,1180.73,0.0,U301,1,Manual,GBP,1.0,0,1180.73
2024-12-30,JRN-2024-0173,1,5000,Cost of Goods Sold,HR,Dr to Cost of Goods Sold,5245.14,0.0,U301,3,Automated,GBP,1.0,1,5245.14
2024-12-30,JRN-2024-0173,2,1000,Cash at Bank,HR,Cr to Cash at Bank,0.0,5245.14,U301,3,Automated,GBP,1.0,1,-5245.14
2024-11-11,JRN-2024-0174,1,5200,Rent Expense,IT,Dr to Rent Expense,2189.08,0.0,U401,1,Automated,GBP,1.0,0,2189.08
2024-11-11,JRN-2024-0174,2,4000,Sales Revenue,IT,Cr to Sales Revenue,0.0,3277.81,U401,1,Automated,GBP,1.0,0,-3277.81
2024-11-11,JRN-2024-0174,3,1000,Cash at Bank,IT,Dr to Cash at Bank,1088.73,0.0,U401,1,Automated,GBP,1.0,0,1088.73
2024-01-03,JRN-2024-0175,1,2000,Accounts Payable,HR,Dr to Accounts Payable,449.47,0.0,U201,2,Reversal,GBP,1.0,0,449.47
2024-01-03,JRN-2024-0175,2,4100,Other Income,HR,Cr to Other Income,0.0,279.39,U201,2,Reversal,GBP,1.0,0,-279.39
2024-01-03,JRN-2024-0175,3,3100,Retained Earnings,HR,Cr to Retained Earnings,0.0,170.08,U201,2,Reversal,GBP,1.0,0,-170.08
2024-10-19,JRN-2024-0176,1,5400,Depreciation Expense,MKT,Dr to Depreciation Expense,1320.21,0.0,U401,2,Automated,GBP,1.0,0,1320.21
2024-10-19,JRN-2024-0176,2,5100,Wages Expense,MKT,Cr to Wages Expense,0.0,1320.21,U401,2,Automated,GBP,1.0,0,-1320.21
2024-12-29,JRN-2024-0177,1,5000,Cost of Goods Sold,FIN,Cr to Cost of Goods Sold,0.0,2152.88,U101,1,Automated,GBP,1.0,0,-2152.88
2024-12-29,JRN-2024-0177,2,5000,Cost of Goods Sold,FIN,Dr to Cost of Goods Sold,2152.88,0.0,U101,1,Automated,GBP,1.0,0,2152.88
2024-10-16,JRN-2024-0178,1,5300,Utilities Expense,IT,Cr to Utilities Expense,0.0,3912.34,U101,3,Reversal,GBP,1.0,0,-3912.34
2024-10-16,JRN-2024-0178,2,5200,Rent Expense,IT,Dr to Rent Expense,3912.34,0.0,U101,3,Reversal,GBP,1.0,0,3912.34
2024-06-04,JRN-2024-0179,1,1200,Inventory,HR,Cr to Inventory,0.0,300.37,U401,1,Automated,GBP,1.0,0,-300.37
2024-06-04,JRN-2024-0179,2,3100,Retained Earnings,HR,Cr to Retained Earnings,0.0,956.64,U401,1,Automated,GBP,1.0,0,-956.64
2024-06-04,JRN-2024-0179,3,5500,Interest Expense,HR,Dr to Interest Expense,702.62,0.0,U401,1,Automated,GBP,1.0,0,702.62
2024-06-04,JRN-2024-0179,4,4100,Other Income,HR,Dr to Other Income,554.39,0.0,U401,1,Automated,GBP,1.0,0,554.39
2024-12-16,JRN-2024-0180,1,5100,Wages Expense,OPS,Dr to Wages Expense,725.27,0.0,U401,2,Manual,GBP,1.0,0,725.27
2024-12-16,JRN-2024-0180,2,4100,Other Income,OPS,Cr to Other Income,0.0,1451.2,U401,2,Manual,GBP,1.0,0,-1451.2
2024-12-16,JRN-2024-0180,3,3000,Share Capital,OPS,Dr to Share Capital,564.61,0.0,U401,2,Manual,GBP,1.0,0,564.61
2024-12-16,JRN-2024-0180,4,5200,Rent Expense,OPS,Cr to Rent Expense,0.0,-161.32,U401,2,Manual,GBP,1.0,0,161.32
2024-09-19,JRN-2024-0181,1,2100,Accruals,FIN,Dr to Accruals,249.22,0.0,U103,3,Manual,GBP,1.0,0,249.22
2024-09-19,JRN-2024-0181,2,1000,Cash at Bank,FIN,Cr to Cash at Bank,0.0,249.22,U103,3,Manual,GBP,1.0,0,-249.22
2024-08-07,JRN-2024-0182,1,4000,Sales Revenue,FIN,Dr to Sales Revenue,2229.8,0.0,U102,2,Reversal,GBP,1.0,0,2229.8
